broken_url,category,suggested_redirect,note
https://www.texasspecialed.com/es-districts/la-joya-isd/proceso-ard-guia-para-padres.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/la-joya-isd/es/proceso-ard-guia-para-padres.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/la-joya-isd/index.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/la-joya-isd/es/index.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/districts/la-joya-isd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/la-joya-isd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/la-joya-isd/es/proceso-ard-guia-para-padres.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/la-joya-isd/proceso-ard-guia-para-padres.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/kilgore-isd/es/como-solicitar-una-evaluacion-fie-kilgore-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/kilgore-isd/como-solicitar-una-evaluacion-fie-kilgore-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/kerrville-isd/es/como-solicitar-una-evaluacion-fie-kerrville-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/kerrville-isd/como-solicitar-una-evaluacion-fie-kerrville-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/kaufman-isd/es/como-solicitar-una-evaluacion-fie-kaufman-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/kaufman-isd/como-solicitar-una-evaluacion-fie-kaufman-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/joshua-isd/es/como-solicitar-una-evaluacion-fie-joshua-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/joshua-isd/como-solicitar-una-evaluacion-fie-joshua-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/jarrell-isd/es/como-solicitar-una-evaluacion-fie-jarrell-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/jarrell-isd/como-solicitar-una-evaluacion-fie-jarrell-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/jacksonville-isd/es/como-solicitar-una-evaluacion-fie-jacksonville-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/jacksonville-isd/como-solicitar-una-evaluacion-fie-jacksonville-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/hutto-isd/es/como-solicitar-una-evaluacion-fie-hutto-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/hutto-isd/como-solicitar-una-evaluacion-fie-hutto-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/huntsville-isd/es/como-solicitar-una-evaluacion-fie-huntsville-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/huntsville-isd/como-solicitar-una-evaluacion-fie-huntsville-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/huffman-isd/es/como-solicitar-una-evaluacion-fie-huffman-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/huffman-isd/como-solicitar-una-evaluacion-fie-huffman-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/hereford-isd/es/como-solicitar-una-evaluacion-fie-hereford-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/hereford-isd/como-solicitar-una-evaluacion-fie-hereford-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/henderson-isd/es/como-solicitar-una-evaluacion-fie-henderson-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/henderson-isd/como-solicitar-una-evaluacion-fie-henderson-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/harlandale-isd/es/quejas-y-disputas-educacion-especial.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/harlandale-isd/quejas-y-disputas-educacion-especial.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/harlandale-isd/es/como-solicitar-una-evaluacion-fie-harlandale-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/harlandale-isd/como-solicitar-una-evaluacion-fie-harlandale-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/harlandale-isd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/harlandale-isd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/harlandale-isd/es/proceso-ard-guia-para-padres.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/harlandale-isd/proceso-ard-guia-para-padres.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/hallsville-isd/es/como-solicitar-una-evaluacion-fie-hallsville-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/hallsville-isd/como-solicitar-una-evaluacion-fie-hallsville-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/gregory-portland-isd/es/como-solicitar-una-evaluacion-fie-gregory-portland-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/gregory-portland-isd/como-solicitar-una-evaluacion-fie-gregory-portland-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/greenwood-isd/es/como-solicitar-una-evaluacion-fie-greenwood-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/greenwood-isd/como-solicitar-una-evaluacion-fie-greenwood-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/greenville-isd/es/como-solicitar-una-evaluacion-fie-greenville-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/greenville-isd/como-solicitar-una-evaluacion-fie-greenville-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/granbury-isd/es/como-solicitar-una-evaluacion-fie-granbury-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/granbury-isd/como-solicitar-una-evaluacion-fie-granbury-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/godley-isd/es/como-solicitar-una-evaluacion-fie-godley-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/godley-isd/como-solicitar-una-evaluacion-fie-godley-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/gilmer-isd/es/como-solicitar-una-evaluacion-fie-gilmer-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/gilmer-isd/como-solicitar-una-evaluacion-fie-gilmer-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/galveston-isd/es/como-solicitar-una-evaluacion-fie-galveston-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/galveston-isd/como-solicitar-una-evaluacion-fie-galveston-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/galena-park-isd/es/como-solicitar-una-evaluacion-fie-galena-park-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/galena-park-isd/como-solicitar-una-evaluacion-fie-galena-park-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/gainesville-isd/es/como-solicitar-una-evaluacion-fie-gainesville-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/gainesville-isd/como-solicitar-una-evaluacion-fie-gainesville-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/frenship-isd/es/como-solicitar-una-evaluacion-fie-frenship-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/frenship-isd/como-solicitar-una-evaluacion-fie-frenship-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/fredericksburg-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/fredericksburg-isd/es/quejas-y-disputas-educacion-especial.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/fredericksburg-isd/quejas-y-disputas-educacion-especial.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/fredericksburg-isd/es/como-solicitar-una-evaluacion-fie-fredericksburg-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/fredericksburg-isd/como-solicitar-una-evaluacion-fie-fredericksburg-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/fort-stockton-isd/es/como-solicitar-una-evaluacion-fie-fort-stockton-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/fort-stockton-isd/como-solicitar-una-evaluacion-fie-fort-stockton-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/flour-bluff-isd/es/como-solicitar-una-evaluacion-fie-flour-bluff-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/flour-bluff-isd/como-solicitar-una-evaluacion-fie-flour-bluff-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/floresville-isd/es/como-solicitar-una-evaluacion-fie-floresville-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/floresville-isd/como-solicitar-una-evaluacion-fie-floresville-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/ferris-isd/es/como-solicitar-una-evaluacion-fie-ferris-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/ferris-isd/como-solicitar-una-evaluacion-fie-ferris-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/everman-isd/es/como-solicitar-una-evaluacion-fie-everman-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/everman-isd/como-solicitar-una-evaluacion-fie-everman-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/ennis-isd/es/como-solicitar-una-evaluacion-fie-ennis-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/ennis-isd/como-solicitar-una-evaluacion-fie-ennis-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/elgin-isd/es/como-solicitar-una-evaluacion-fie-elgin-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/elgin-isd/como-solicitar-una-evaluacion-fie-elgin-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/el-campo-isd/es/como-solicitar-una-evaluacion-fie-el-campo-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/el-campo-isd/como-solicitar-una-evaluacion-fie-el-campo-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/edinburg-cisd/grievance-dispute-resolution-edinburg-cisd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/edinburg-cisd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/edinburg-cisd/evaluation-child-find-edinburg-cisd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/edinburg-cisd/ard-process-guide-edinburg-cisd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/edinburg-cisd/es/quejas-y-disputas-educacion-especial.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/edinburg-cisd/quejas-y-disputas-educacion-especial.html,canonicalise to /es-districts/
https://www.texasspecialed.com/es-districts/edinburg-cisd/quejas-y-disputas-educacion-especial.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/edinburg-cisd/es/quejas-y-disputas-educacion-especial.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/edinburg-cisd/como-solicitar-una-evaluacion-fie-edinburg-cisd.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/edinburg-cisd/es/como-solicitar-una-evaluacion-fie-edinburg-cisd.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/edinburg-cisd/evaluacion-educacion-especial-child-find.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/edinburg-cisd/es/evaluacion-educacion-especial-child-find.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/edinburg-cisd/proceso-ard-guia-para-padres.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/edinburg-cisd/es/proceso-ard-guia-para-padres.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/edinburg-cisd/index.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/edinburg-cisd/es/index.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/districts/edinburg-cisd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/edinburg-cisd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/edinburg-cisd/es/proceso-ard-guia-para-padres.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/edinburg-cisd/proceso-ard-guia-para-padres.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/edgewood-isd/es/como-solicitar-una-evaluacion-fie-edgewood-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/edgewood-isd/como-solicitar-una-evaluacion-fie-edgewood-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/edcouch-elsa-isd/es/como-solicitar-una-evaluacion-fie-edcouch-elsa-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/edcouch-elsa-isd/como-solicitar-una-evaluacion-fie-edcouch-elsa-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/eagle-pass-isd/es/como-solicitar-una-evaluacion-fie-eagle-pass-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/eagle-pass-isd/como-solicitar-una-evaluacion-fie-eagle-pass-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/duncanville-isd/es/quejas-y-disputas-educacion-especial.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/duncanville-isd/quejas-y-disputas-educacion-especial.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/duncanville-isd/es/como-solicitar-una-evaluacion-fie-duncanville-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/duncanville-isd/como-solicitar-una-evaluacion-fie-duncanville-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/duncanville-isd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/duncanville-isd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/duncanville-isd/es/proceso-ard-guia-para-padres.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/duncanville-isd/proceso-ard-guia-para-padres.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/dumas-isd/es/como-solicitar-una-evaluacion-fie-dumas-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/dumas-isd/como-solicitar-una-evaluacion-fie-dumas-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/dripping-springs-isd/es/como-solicitar-una-evaluacion-fie-dripping-springs-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/dripping-springs-isd/como-solicitar-una-evaluacion-fie-dripping-springs-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/donna-isd/grievance-dispute-resolution-donna-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/donna-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/donna-isd/evaluation-child-find-donna-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/donna-isd/ard-process-guide-donna-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/donna-isd/es/quejas-y-disputas-educacion-especial.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/donna-isd/quejas-y-disputas-educacion-especial.html,canonicalise to /es-districts/
https://www.texasspecialed.com/es-districts/donna-isd/quejas-y-disputas-educacion-especial.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/donna-isd/es/quejas-y-disputas-educacion-especial.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/donna-isd/como-solicitar-una-evaluacion-fie-donna-isd.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/donna-isd/es/como-solicitar-una-evaluacion-fie-donna-isd.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/donna-isd/evaluacion-educacion-especial-child-find.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/donna-isd/es/evaluacion-educacion-especial-child-find.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/donna-isd/proceso-ard-guia-para-padres.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/donna-isd/es/proceso-ard-guia-para-padres.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/donna-isd/index.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/donna-isd/es/index.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/districts/donna-isd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/donna-isd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/donna-isd/es/proceso-ard-guia-para-padres.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/donna-isd/proceso-ard-guia-para-padres.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/desoto-isd/es/como-solicitar-una-evaluacion-fie-desoto-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/desoto-isd/como-solicitar-una-evaluacion-fie-desoto-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/denison-isd/es/como-solicitar-una-evaluacion-fie-denison-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/denison-isd/como-solicitar-una-evaluacion-fie-denison-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/deer-park-isd/es/como-solicitar-una-evaluacion-fie-deer-park-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/deer-park-isd/como-solicitar-una-evaluacion-fie-deer-park-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/decatur-isd/es/como-solicitar-una-evaluacion-fie-decatur-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/decatur-isd/como-solicitar-una-evaluacion-fie-decatur-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/dayton-isd/es/como-solicitar-una-evaluacion-fie-dayton-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/dayton-isd/como-solicitar-una-evaluacion-fie-dayton-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/dallas-isd/es/quejas-y-disputas-educacion-especial.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/dallas-isd/quejas-y-disputas-educacion-especial.html,canonicalise to /es-districts/
https://www.texasspecialed.com/es-districts/dallas-isd/quejas-y-disputas-educacion-especial.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/dallas-isd/es/quejas-y-disputas-educacion-especial.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/dallas-isd/como-solicitar-una-evaluacion-fie-dallas-isd.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/dallas-isd/es/como-solicitar-una-evaluacion-fie-dallas-isd.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/dallas-isd/evaluacion-educacion-especial-child-find.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/dallas-isd/es/evaluacion-educacion-especial-child-find.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/dallas-isd/proceso-ard-guia-para-padres.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/dallas-isd/es/proceso-ard-guia-para-padres.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/dallas-isd/index.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/dallas-isd/es/index.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/districts/dallas-isd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/dallas-isd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/dallas-isd/es/proceso-ard-guia-para-padres.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/dallas-isd/proceso-ard-guia-para-padres.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/crowley-isd/grievance-dispute-resolution-crowley-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/crowley-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/crowley-isd/evaluation-child-find-crowley-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/crowley-isd/ard-process-guide-crowley-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/crowley-isd/es/quejas-y-disputas-educacion-especial.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/crowley-isd/quejas-y-disputas-educacion-especial.html,canonicalise to /es-districts/
https://www.texasspecialed.com/es-districts/crowley-isd/quejas-y-disputas-educacion-especial.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/crowley-isd/es/quejas-y-disputas-educacion-especial.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/crowley-isd/como-solicitar-una-evaluacion-fie-crowley-isd.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/crowley-isd/es/como-solicitar-una-evaluacion-fie-crowley-isd.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/crowley-isd/evaluacion-educacion-especial-child-find.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/crowley-isd/es/evaluacion-educacion-especial-child-find.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/crowley-isd/proceso-ard-guia-para-padres.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/crowley-isd/es/proceso-ard-guia-para-padres.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/crowley-isd/index.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/crowley-isd/es/index.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/districts/crowley-isd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/crowley-isd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/crowley-isd/es/proceso-ard-guia-para-padres.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/crowley-isd/proceso-ard-guia-para-padres.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/crandall-isd/es/como-solicitar-una-evaluacion-fie-crandall-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/crandall-isd/como-solicitar-una-evaluacion-fie-crandall-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/corsicana-isd/es/como-solicitar-una-evaluacion-fie-corsicana-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/corsicana-isd/como-solicitar-una-evaluacion-fie-corsicana-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/community-isd/es/como-solicitar-una-evaluacion-fie-community-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/community-isd/como-solicitar-una-evaluacion-fie-community-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/cleveland-isd/es/como-solicitar-una-evaluacion-fie-cleveland-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/cleveland-isd/como-solicitar-una-evaluacion-fie-cleveland-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/cleburne-isd/es/como-solicitar-una-evaluacion-fie-cleburne-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/cleburne-isd/como-solicitar-una-evaluacion-fie-cleburne-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/china-spring-isd/es/como-solicitar-una-evaluacion-fie-china-spring-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/china-spring-isd/como-solicitar-una-evaluacion-fie-china-spring-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/chapel-hill-isd/es/como-solicitar-una-evaluacion-fie-chapel-hill-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/chapel-hill-isd/como-solicitar-una-evaluacion-fie-chapel-hill-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/celina-isd/es/como-solicitar-una-evaluacion-fie-celina-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/celina-isd/como-solicitar-una-evaluacion-fie-celina-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/cedar-hill-isd/es/como-solicitar-una-evaluacion-fie-cedar-hill-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/cedar-hill-isd/como-solicitar-una-evaluacion-fie-cedar-hill-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/castleberry-isd/es/como-solicitar-una-evaluacion-fie-castleberry-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/castleberry-isd/como-solicitar-una-evaluacion-fie-castleberry-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/carrollton-farmers-branch-isd/grievance-dispute-resolution-carrollton-farmers-branch-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/carrollton-farmers-branch-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/carrollton-farmers-branch-isd/evaluation-child-find-carrollton-farmers-branch-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/carrollton-farmers-branch-isd/ard-process-guide-carrollton-farmers-branch-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/carrollton-farmers-branch-isd/es/quejas-y-disputas-educacion-especial.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/carrollton-farmers-branch-isd/quejas-y-disputas-educacion-especial.html,canonicalise to /es-districts/
https://www.texasspecialed.com/es-districts/carrollton-farmers-branch-isd/quejas-y-disputas-educacion-especial.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/carrollton-farmers-branch-isd/es/quejas-y-disputas-educacion-especial.html,canonicalise to /districts/{isd}/es/
